noid,codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,zona_postal,codigo_postal,limite_norte,limite_sur,limite_este,limite_oeste,tipo,barrios_contenidos_en_el_codigo_postal,veredas_contenidas_en_el_codigo_postal
107,5,ANTIOQUIA,05107,BRICEÑO,520,52068,VIA VALD.-BRICE. Y C. BUENAVISTA,M. YARUMAL Y SAN ANDRES DE C.,MUNICIPIO YARUMAL,MPIO. ITUANGO Y TOLEDO,Rural,Sin Informacion de Barrios,Alto del Chiri- Barrancas-  Berlín-  Buena Vista-  Cabecera Municipal-  Cascarela-  Cucurucho-  El Ánime-  El Cantaro-  El Cedral-  El Llano Yolombal-  El Pescado-  El Respaldo-  El Roblal-  Espíritu Santo-  Guriman-  La América-  La Calera-  La Candelari
2450,52,NARIÑO,52678,SAMANIEGO,5260,526047,MUNICIPIO LA LLANADA,M. STA. CRUZ- PROVI. Y GUAITARILLA,M. LINARES Y ANCUYÁ,Q/DA. LA BARAZÓN Y RÍO (PERMANENTE),Rural,Sin Informacion de Barrios,Bella Florida- Cuatro Esquinas-  El Murcielago-  El Vergel-  Gramal-  La Arboleda-  La Florida-  La LLanada-  La Palma-  La Palma-  Motilon-  Oratorio-  Pacual-  Providencia-  Recreo-  San Francisco-  San Francisco-  Saspi
1229,19,CAUCA,19355,INZA,1925,192539,MUNICIPIO PÁEZ,RÍO MALVASA Y VÍA INZÁ-PÁEZ,MUNICIPIO PÁEZ,M. PÁEZ Y RÍO MALVASA,Rural,Sin Informacion de Barrios,El Hato- Escaño Alto-  Escaño Bajo-  La Meseta-  La Vega-  Loma Alta-  Lomitas-  Pisimbalá-  San Andres Centro-  San Francisco-  Segovia-  Yaquivá
1488,23,CORDOBA,23068,AYAPEL,2335,233537,MUNICIPIO SAN MARCOS,VÍA PUEBLO NUEVO-MARRALÚ,CIENAGA ESCOBITAS Y AYAPEL,MUNICIPIO PUEBLO NUEVO,Rural,Divino Niño- La Estrella- La Inmaculada- La Invasión- Prado- San Carlos- San Jerónimo- San José- Santa Ana- Santa Inés- Sector Turístico Norte- Siete de Agosto- Villa Esperanza,Sin Informacion de Veredas
675,13,BOLIVAR,13473,MORALES,1345,134548,MUNICIPIO ARENAL,M. SIMITÍ Y STA. ROSA DEL SUR,RÍO SIMITÍ Y DE MORALES,MUNICIPIO MONTECRISTO,Rural,Sin Informacion de Barrios,Muela- San Rafael-  Santo Domingo-  Soya-  Tequendama-  Zabaleta
925,15,BOYACA,15476,MOTAVITA,1540,154087,M. ARCABUCO Y CHIQUIZA,MUNICIPIO TUNJA,MUNICIPIO COMBITA,MUNICIPIO ZORA,Rural,Sin Informacion de Barrios,Cabecera Municipal- Carbonera-  Centro-  Chuscal y Gavilán-  Pirgua-  Rista-  Salvial-  San Onofre-  Zona Urbana
1213,19,CAUCA,19137,CALDONO,1920,192049,VÍA CALDONO-CAÑADULCE,MPIO. SILVIA Y PIENDAMO,MUNICIPIO SILVIA,MUNICIPIO PIENDAMÓ,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2435,52,NARIÑO,52838,TUQUERRES,5255,525528,MUNICIPIO SANTA CRUZ,VÍA TUQUERRES-EL ESPINO,VÍA TUQUERRES-SANTA CRUZ,M. SANTA CRUZ Y SAPUYES,Rural,Sin Informacion de Barrios,Chanorro Alto- Chanorro Bajo-  Manzano Alto-  Manzano Bajo-  San Roque Alto-  Tutachag Alto
2257,50,META,50370,URIBE,5050,505048,MPIO. COLOMBIA Y BARAYÁ,MUNICIPIO LA MACARENA,RÍO GUAYABERO Y TIGRE,MPIO. SAN VI. DEL CAGUÁN,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2329,52,NARIÑO,52203,COLON,5210,521067,M. LA UNIÓN Y SAN PABLO,MPIO. BELÉN Y LA CRUZ,MUNICIPIO LA CRUZ,MUNICIPIO LA UNIÓN,Rural,Sin Informacion de Barrios,Alto Villanueva- Bordo Alto-  Buesaco-  Cujacal-  David Alto-  David Bajo-  El Broncazo-  El Guabo-  El Macal-  El Paraíso-  El Placer-  El Rincón-  Helechal-  La Esperanza-  La Florida-  La Plata-  La Victoria-  Loma de Ganado-  Loma de Ortíz-  Los Plane
2027,41,HUILA,41668,SAN AGUSTIN,4180,418069,MUNICIPIO PURACÉ,RÍO MAGDALENA,MUNICIPIO ISNOS,RÍO MAGDALENA Y BLANQUITO,Rural,Sin Informacion de Barrios,AGUA VENDITA- CHONTILLAL
1000,17,CALDAS,17486,NEIRA,1710,171001,LIMITE URBANO,LIMITE URBANO,KR 1F,KR 15,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2652,54,NORTE DE SANTANDER,54250,EL TARRA,5480,548058,Q/DA. TRINIDAD Y RÍO (PERMANENTE),MPIO. SAN CALIXTO Y TIBÚ,MUNICIPIO TIBÚ,MUNICIPIO TEORAMA,Rural,Sin Informacion de Barrios,Area Libre- Catatumbo-  El Rosario-  La Angalia-  Mate de Tilo-  Mundo Nuevo-  Rio Santo-  San Antonio-  San Isidro-  San Jose de Las Vegas-  San Marcos-  San Miguelito-  Santa Cruz-  Vegas del Oriente-  Versalles
758,15,BOYACA,15522,PANQUEBA,1512,151260,LIMITE URBANO,CL 1,KR 2,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
710,15,BOYACA,15516,PAIPA,1504,150447,VÍA PAIPA - TUNJA,MUNICIPIO FIRAVITOBA,VÍA PAIPA - EL PARAISO,M. TUTA Y ZOTAQUIRÁ,Rural,Sin Informacion de Barrios,Canocas- Cruz de Murcia-  La Playa-  Rincón de Vargas-  Sativa
360,5,ANTIOQUIA,05004,ABRIAQUI,574,57460,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
1237,19,CAUCA,19585,PURACE,1930,193007,QUEBRADA ANAMBIO,MUNICIPIO SAN AGUSTÍN,MUNICIPIO ISNOS,MPIO. SOTARÁ Y POPAYÁN,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1774,25,CUNDINAMARCA,25148,CAPARRAPI,2534,253468,MUNICIPIO YACOPÍ,Q/DA. GUATACHI Y MPIO. GUADUAS,VIA CORDO.-GUADUE. Y M. YACOPÍ,M. PTO. SALGAR Y GUADUAS,Rural,Sin Informacion de Barrios,ALTERON NORTE- ALTO DEL RAMAL-  BARRO BLANCO-  BOCA DE MONTE LAJAS-  BUENAVISTA-  CARRAPAL-  CEDRALES-  CULATAS-  EL CAPOTE-  EL CAUCHE-  EL PEDREGAL-  EL TOSTADO-  EL VALIENTE-  GALINDOS-  JUNTAS-  LA BALSA-  LA CALACA-  LA LAJA-  LA OSCUNA-  LA PAULINA-
1750,25,CUNDINAMARCA,25867,VIANI,2532,253237,MUNICIPIO GUADUAS,MPIO. SAN JUAN DE RÍO SECO,MPIO. VILLETA Y BITUIMA,M. CHAGUANÍ Y SAN JUAN DE RÍO S.,Rural,Sin Informacion de Barrios,CENTRO
3589,94,GUAINIA,94884,PUERTO COLOMBIA,9410,941037,RÍO GUAINÍA Y PAÍS VENEZUELA,PAÍS BRASIL,CAÑO COPEI- TOMO Y DINDE,CAÑO NAQUÉN Y RÍO GUAINÍA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1873,27,CHOCO,27250,EL LITORAL DEL SAN JUAN,2750,275050,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
1667,25,CUNDINAMARCA,25649,SAN BERNARDO,2520,252020,LIMITE URBANO,KR 1,CL 2A S,LIMITE URBANO,Urbano,Sin Informacion de Barrios,EL CARMEN
2901,68,SANTANDER,68679,SAN GIL,6840,684031,KR 2,KR 30 S,LIMITE URBANO,LIMITE URBANO,Urbano,Acacias- Almendros 1- Almendros 2- Altamira- Altos de Gallineral- Carlos Martínez- Centro- Ciudadela del Fonce- Colombia- El Bosque- El Cementerio- El Poblado- El Porvenir- El Verjel- Fátima- José Antonio Galán- La Gruta- La Industrial- La Playa- La Sagra,Egidos y Pericos- Montecitos Bajo
1796,25,CUNDINAMARCA,25394,LA PALMA,2538,253807,VIA NARANJAL-LA PALMA-MINIPI QUI.,MUNICIPIO LA PEÑA,MPIO. EL PEÑÓN Y TOPAIPÍ,VIA UTICA-MINIPI QUIJANO,Rural,Sin Informacion de Barrios,AGUADA- Alpujarra-  Alto de Izacar-  ALTO DE MICOS-  Alto Grande-  BAMACA-  BUENOS AIRES-  Cámbulos-  COYABO-  El Egido-  El Potrero-  El Rincón-  GUAMAL-  Hatico-  Hinche Alto-  Hinche Bajo-  Hortigal-  Hoya de Tudela-  HOYA DEL TABLON-  HOYA DEL TABLON-
2882,68,SANTANDER,68755,SOCORRO,6835,683558,VÍA SOCORRO-RÍO SUÁREZ Y M. PALMAR,MPIO. PALMAS DEL SOCORRO,VÍA CONFINES-SOCORRO,MUNICIPIO SIMACOTA,Rural,Sin Informacion de Barrios,Árbol Sólo- El Líbano-  El Morro-  La Honda
231,5,ANTIOQUIA,05467,MONTEBELLO,550,55040,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
815,15,BOYACA,15518,PAJARITO,1524,152401,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,KR 4A,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2927,68,SANTANDER,68101,BOLIVAR,6850,685001,DG 11A,CL 1,TV 2,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2825,68,SANTANDER,68502,ONZAGA,6825,682528,RÍO SUSA Y (PERMANENTE),M. TUTAZÁ Y SUSACÓN,RÍO ONZAGA,MUNICIPIO COROMORO,Rural,Sin Informacion de Barrios,Tequita
3392,76,VALLE DEL CAUCA,76563,PRADERA,7635,763558,MUNICIPIO PALMIRA,RÍO BOLO AZUL Y (PERMANENTE),MUNICIPIO PALMIRA,M. CANDELARIA Y RÍO (PERMANENTE),Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3491,85,CASANARE,85300,SABANALARGA,8550,855058,VÍA SAN LUIS DE GACENO-MONTERREY,MPIO. BARRANCA DE UPIA Y VILLANUEVA,MUNICIPIO MONTERREY,MPIO. SAN LUIS DE GA. Y PARATEBUENO,Rural,Sin Informacion de Barrios,Aeropuerto la Bastilla- Botijera Alta-  Botijera Baja-  C.P San Carlos-  Carutal-  Centro Poblado Agua Clara-  COSTAS DEL GUAVIO-  El Carmen-  El Encanto-  El Encanto - Guaicaramo-  El Orquetón-  La Selva-  Laderas-  Monserrate-  Nueva Zelandia-  Quinchal
1348,20,CESAR,20621,LA PAZ,2020,202010,CL 5 N,CL 12,KR 19,KR 1A,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
841,15,BOYACA,15667,SAN LUIS DE GACENO,1528,152807,MUNICIPIO CAMPOHERMOSO,MUNICIPIO PARATEBUENO,MUNICIPIO SABANALARGA,MUNICIPIO SANTA MARÍA,Rural,Sin Informacion de Barrios,Agua Buena- Arrayanes-  BOTELLAS-  Ca O Blanco-  Ca O Grande-  Ca O Tigre-  Caracol-  Catatumbo-  Centro-  Centro Guamal-  Centro Horizontes-  Cumaral-  El Cairo-  El Carmen-  Gazajarro-  Guichirales-  La Dorada-  La Dorada del Guavio-  La Mesa-  Macanali
3541,88,ARCHIPIELAGO DE SAN ANDRES,88001,SAN ANDRES,8800,880008,SAN LUIS,MAR CARIBE,MAR CARIBE,MAR CARIBE,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
432,8,ATLANTICO,08634,SABANAGRANDE,830,83040,KR 17,KR 2,CL 1 A,CL 20,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
982,15,BOYACA,15507,OTANCHE,1550,155067,M. PUERTO BOYACA,MUNICIPIO QUIPAMA,VÍA OTANCHE - PTO BOYACÁ,MUNICIPIO - YACOPI,Rural,Sin Informacion de Barrios,CAIPAL- Cobre Neiva-  El Encanto-  La Cunchala-  La Cunchalita-  La Laguna-  Samal-  San Antonio-  San Vicente-  VARA DE CAUCHO-  VENTANAS
308,5,ANTIOQUIA,05101,CIUDAD BOLIVAR,564,56468,Q. LOS MONOS- VÍA PUEBLORRICO,M. HISPANIA Y BETANIA,M. PUEBLORRICO,M. EL CARMEN DE ATRATO,Rural,Sin Informacion de Barrios,Billares- El Empuje-  Girardot-  La Gloria-  Manga Larga-  Sucia Indígena
2575,54,NORTE DE SANTANDER,54743,SILOS,5440,544057,MPIO. MUTISCUA Y CÁCOTA,RÍO (PERMANENTE),MUNICIPIO CHITAGÁ,MPIO. VETAS Y TONA,Rural,Sin Informacion de Barrios,Aguedina- Bata-  Caraba-  Centro-  Cherqueta-  Chinavega-  Cuestaboba-  Doñangela-  Leuta-  Loata-  Montegrande-  Ranchadero-  Salochiquito-  Tarabata
2303,52,NARIÑO,52001,PASTO,5200,520038,RIO PERMANENTE,RIO PERMANENTE,LIMITE URBANO,MUNICIPIO TANGUA,Rural,Sin Informacion de Barrios,Marqueza Alto
3163,73,TOLIMA,73624,ROVIRA,7330,733040,LIMITE URBANO,LIMITE URBANO,CL 3B,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
1370,20,CESAR,20787,TAMALAMEQUE,2040,204028,VÍA EL BURRO-PUERTO BOCA,MUNICIPIO PELAYA,MPIO. PELAYA Y PAILITAS,MPIO. REGIDOR Y EL PEÑÓN,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
321,5,ANTIOQUIA,05125,CAICEDO,568,56840,DG 4A,CL 1,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
3241,73,TOLIMA,73616,RIOBLANCO,7355,735588,M. G. DE BUGA Y CHAPARRAL,Q/DA. EL BOSQUE Y RÍO CAMBRÍN,RÍO ANAMICHÉ Y (PERMANENTE),MPIO. PALMIRA Y EL CERRITO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2505,52,NARIÑO,52079,BARBACOAS,5280,528067,MUNICIPIO MAGÜI,MUNICIPIO LOS ANDES,MUNICIPIO CUMBITARA,RÍO SAMBIAMBI Y RÍO (PERMANENTE),Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3336,76,VALLE DEL CAUCA,76147,CARTAGO,7620,762022,LIMITE URBANO,LIMITE URBANO,CL  14,LIMITE URBANO,Urbano,Antonio Nariño- Botero OByrne- Buenos Aires- Campo Alegre- Cond Altamar Club- Cond Balcones de Santa Lucía- Cond El Carmen- Cond Flamingo Club- Cond La Isabela- Cond Las Américas- Cond Marbella- Cond Quintas de Esteban- Cond Santa Ana de Los Caballeros-,Sin Informacion de Veredas
2210,50,META,50245,EL CALVARIO,5010,501047,M. FÓMEQUE Y SAN JUANITO,MUNICIPIO VILLAVICENCIO,MUNICIPIO RESTREPO,MPIO. QUETAME Y GUAYABETAL,Rural,Sin Informacion de Barrios,Corrales- CUEQUETICA-  CUQUETA-  El Carmen-  El Cedro-  La Palma-  LAS MERCEDES-  Lourdes-  P. N. N.-  San Agustin-  San Antonio Bajo-  San Francisco-  San Isidro de Parrado-  San Luis de Laderas-  San Miguel-  San Pedro-  San Rafael-  Santa Maria-  TIBRO
1577,25,CUNDINAMARCA,25317,GUACHETA,2506,250617,MUNICIPIO RAQUIRA,MUNICIPIO UBATE,VIA LA BALSA-GUACHETA-RAQUIRA,MUNICIPIO FÚQUENE,Rural,Sin Informacion de Barrios,GACHA- LA PUNTICA-  NEMOGA-  NENGUA-  TAGUA-  TARABITA-  TICHA
3586,94,GUAINIA,94886,CACAHUAL,9410,941010,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2008,41,HUILA,41006,ACEVEDO,4170,417070,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Avenida Pastrana- Centro- José Acevedo y Gómez- La Inmaculada- La Paz- San Francisco,ACEVEDO- MIRADOR
79,5,ANTIOQUIA,05038,ANGOSTURA,518,51818,MUNICIPIO YARUMAL,MUNICIPIO CAROLINA,VÍA YARUMAL - CAROLINA,M. SANTA ROSA DE OSOS,Rural,Sin Informacion de Barrios,Dolores- El Guasimo-  El Respaldo-  La Culebra-  La Estrella-  La Quinta-  La Síria-  La Teresita-  Maldonado-  Morelia-  Santa Ana
1691,25,CUNDINAMARCA,25488,NILO,2524,252408,RÍO PAGÜEY,MUNICIPIO MELGAR,MUNICIPIO TIBACUY,MUNICIPIO RICAURTE,Rural,Sin Informacion de Barrios,AGUADICITO- Cabecera Municipal-  Chimbí-  EL MANGO-  El Salero-  LA ESMERALDA-  La Reforma-  LOS CUROS-  Malachí-  PIEDRANCHA-  SAN BARTOLO-  San José-  Tokio-  TOLEMAIDA
2335,52,NARIÑO,52399,LA UNION,5215,521520,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2424,52,NARIÑO,52612,RICAURTE,5250,525039,M. BARBA.-  RÍOVEGAS Y SAN MAR.,RÍO NULPE Y (PERMANENTE),MUNICIPIO MALLAMA,M. BARBACO. Y RÍO NULPE,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2917,68,SANTANDER,68077,BARBOSA,6845,684511,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,KR 11,Urbano,Sin Informacion de Barrios,Barbosa- Centro-  Francisco de Paula
2010,41,HUILA,41006,ACEVEDO,4170,417078,VÍA ACEVEDO-SUAZA Y MPIO. SUAZA,M. BELEN DE LOS ANDA. Y RÍO (PERMA.),MUNICIPIO SUAZA,VÍA ACEVEDO-SAN MARCOS,Rural,Sin Informacion de Barrios,BUENOS AIRES- CARMELO-  CORINTO-  EL CEDRAL-  LA ESTRELLA-  LLANITOS-  MARTINICAS-  NUEVO HORIZONTE-  PRIMAVERA-  SANTO DOMINGO-  TIJIÑA-  VILLANUEVA
126,5,ANTIOQUIA,05120,CACERES,524,52458,RÍO CAUCA,MUNICIPIO ANORI,M. CAUCASIA Y SARAGOZA,MUNICIPIO TARAZÁ,Rural,Sin Informacion de Barrios,Alto Caceri- Alto el Tigre-  Alto Tamaná-  Anara-  Arenales-  Asturias-  Barro Blanco-  Cabecera Municipal-  Calvario-  Campamento-  Campanario-  Candilejas-  Caño Prieto-  Corales el Peñon-  El Cacucho-  El Deseo-  El Jardin-  El Rayo-  El Tigre-  El Tor
870,15,BOYACA,15804,TIBANA,1532,153267,MUNICIPIO JENESANO,MUNICIPIO UMBITA,VÍA CHINAVITA-TIBANÁ-JENESANO,MPIO. NUEVO COLÓN Y UMBITA,Rural,Sin Informacion de Barrios,Batan- Carrizal-  Lavaderos-  Mangles-  Maranta-  Supaneca Abajo-  Zanja
2549,54,NORTE DE SANTANDER,54172,CHINACOTA,5410,541070,LIMITE URBANO,LIMITE URBANO,KR 1,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
3514,86,PUTUMAYO,86760,SANTIAGO,8610,861068,MPIO. SAN FCO. Y MOCOA,MUNICIPIO VILLAGARZÓN,MUNICIPIO VILLAGARZÓN,RÍO (PERMANENTE),Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
647,13,BOLIVAR,13667,SAN MARTIN DE LOBA,1335,133538,QUEBRADA MEJIA,MUNICIPIO RÍO VIEJO,M. EL PEÑON Y REGIDOR,MPIO. BARRANCO DE LOBA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2791,68,SANTANDER,68147,CAPITANEJO,6815,681548,RÍO (PERMANENTE),M. BOAVITA Y MACARAVITA,M. SAN MIGUEL Y MACARAVITA,M. COVARACHIA Y TIPACOQUE,Rural,Sin Informacion de Barrios,Bavatá- Buenavista-  Buraga-  La Carrera-  Limón Dulce-  LLano Grande-  Peña Lisa-  San Francisco-  Satova Abajo
2835,68,SANTANDER,68167,CHARALA,6825,682551,LIMITE URBANO,CL 14,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Cabecera Municipal- Chonrriche-  El Río-  Herrerita-  Miraflores-  Montefrio
933,15,BOYACA,15469,MONIQUIRA,1542,154267,MUNICIPIO BARBOSA,M. GACHANTIVAY STA SOFIA,MUNICIPIO PTE NACIONAL,VÍA BARBOSA - ARCABUCO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3602,94,GUAINIA,94888,MORICHAL,9430,943059,MPIO. MAPIRIPANA Y CAÑO MOSQUITO,RÍO INÍRIDA,RÍO INÍRIDA,MUNICIPIO MAPIRIPANA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2896,68,SANTANDER,68370,JORDAN,6840,684011,CL 1,CL 4,KR 1,KR 9,Urbano,Sin Informacion de Barrios,Cabecera Municipal
2827,68,SANTANDER,68217,COROMORO,6825,682531,CL 9,LIMITE URBANO,KR 3,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Cabecera Municipal
2713,66,RISARALDA,66687,SANTUARIO,6630,663007,MUNICIPIO APÍA,MPIO. LA CELIA Y VÍA SANTUARIO-LA CELIA,MUNICIPIO APÍA,MPIO. PUEBLO RICO Y NOVITA,Rural,Sin Informacion de Barrios,Alta Esmeralda- Alto Baronal-  Alto Peña Blancas-  Baja Esmeralda-  Bajo Baronal-  Calichal-  Campamento-  CHorritos-  Cominal-  El Bosque-  El Brillante-  El Guanabano-  El Vergel-  La Bamba-  La Bretaña-  La Campana-  La Cristalina-  La Esperanza-  La L
2866,68,SANTANDER,68211,CONTRATACION,6830,683071,CL 13,CL 2 SUR,LIMITE URBANO,KR 9,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
1751,25,CUNDINAMARCA,25168,CHAGUANI,2532,253240,LIMITE URBANO,TV 2,A MELGAR,LIMITE URBANO,Urbano,Sin Informacion de Barrios,CENTRO- MELGAS
2340,52,NARIÑO,52687,SAN LORENZO,5215,521547,MUNICIPIO MERCADERES,VÍA TAMINANGO-LA UNIÓN,MUNICIPIO LA UNIÓN,MUNICIPIO TAMINANGO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2166,47,MAGDALENA,47745,SITIONUEVO,4770,477008,MAR CARIBE,VÍA SANTA MARTA-B/QUILLA.,MAR CARIBE Y MPIO. PUEBLOVIEJO,MUNICIPIO BARRANQUILLA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1971,41,HUILA,41483,NATAGA,4150,415020,LIMITE URBANO,CL 5 S,KR 2,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
1249,19,CAUCA,19622,ROSAS,1935,193557,MUNICIPIO SOTARÁ,MUNICIPIO LA SIERRA,MUNICIPIO SOTARÁ,VÍA TIMBÍO-PATÍA,Rural,Sin Informacion de Barrios,El Libano- El Marquez-  El porvenir-  El Ramal-  El Retiro-  El Sauce-  Gualoto-  La Florida-  La Laja-  La Soledad-  La Violeta-  Loma Grande-  Pan de Azucar-  Portachuelo
440,8,ATLANTICO,08560,PONEDERA,840,84008,CAÑO,MPIO. CANDELARIA,MUNICIPIO SALAMINA,MPIO. SABANALARGA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2846,68,SANTANDER,68176,CHIMA,6830,683007,MUNICIPIO SIMACOTA,M. CONTRATACIÓN Y GUADALUPE,M. GUAPOTÁ Y PAL. DEL SOCORRO,M. CONTRATA. Y STA. ELENA DEL OP.,Rural,Sin Informacion de Barrios,Altamira- El Cerro-  El Opón-  Guamal-  Helechal-  La Colorada-  La Esmeralda-  Palencia-  San Diego-  San Pascual
1124,18,CAQUETA,18785,SOLITA,1850,185077,MUNICIPIO VALPARAISO,MPIO. PUERTO GUZMÁN,RÍO SOLITA,MUNICIPIO CURILLO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2979,68,SANTANDER,68235,EL CARMEN DE CHUCURI,6865,686568,VIA EL C. DE CHU.-ANGOS. DE A.,MUNICIPIO SIMACOTA,RÍO CASCAJALES,RÍO SUCIO,Rural,Sin Informacion de Barrios,Alto Cascajales- Alto Cirales-  Angosturas de Los Andes-  Bajo Cascajales-  Cirales-  El Centenario-  El Control-  El Líbano-  El Porvenir-  Filo de Oro-  Honduras Alto-  Honduras Bajo-  Islanda-  La Pitala-  Nueva Granada-  Río Sucio de Los Andes-  Villa
40,5,ANTIOQUIA,05001,MEDELLIN,500,50047,MUNICIPIO BELLO,LÍMITE URBANO,LIMITE URBANO,QUEBRADA LA IGUANÁ,Rural,Monteclaro- Pajarito,Sin Informacion de Veredas
525,11,BOGOTA D.C.,11001,LOCALIDAD CANDELARIA,1117,111711,AC JIMENEZ,CL  4,KR 4B E-  AK CIRCUNVALAR  Y  KR 3  E,AK  10,Urbano,Belén- Centro Administrativo- Egipto- La Catedral- La Concordia- Las Aguas- Parque Nacional Urbano- Santa Bárbara,Sin Informacion de Veredas
471,11,BOGOTA D.C.,11001,LOCALIDAD SAN CRISTOBAL,1104,110411,AC 1,CL 20 S,LIMITE URBANO,AK 10,Urbano,Aguas Claras- Buenos Aires- Calvo Sur- El Triángulo- Hoya San Cristóbal- La María- Las Brisas- Los Laureles I- Modelo Sur- Molino Rural- Molinos de Oriente- Monte Carlo- Nariño Sur- Primero de Mayo- Quinta Ramos- San Cristóbal Sur- San Javier- Santa Ana S,Sin Informacion de Veredas
1619,25,CUNDINAMARCA,25322,GUASCA,2512,251210,CL 7,CL 2 S,KR 3E,KR 11A,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
394,8,ATLANTICO,08001,BARRANQUILLA,800,80012,KR  38,KR  15,CL  45 Y 47,CL  68,Urbano,Alfonso Lopez- Avenida de La Salud- El Carmen- El Recreo- El Valle- La Buena Esperanza- Loma Fresca- Los Andes- Los Pinos- Lucero- Nueva Granada- Pumarejo- San Isidro- Santo Domingo,Sin Informacion de Veredas
674,13,BOLIVAR,13473,MORALES,1345,134547,MUNICIPIO RÍO VIEJO,MUNICIPIO PUERTO WILCHES Y SIMITÍ,MUNICIPIO GAMARRA,RÍO SIMITÍ Y DE MORALES,Rural,Sin Informacion de Barrios,Buena Vista- Los Peñones
2624,54,NORTE DE SANTANDER,54398,LA PLAYA,5465,546537,M. SAN CALIXTO Y HACARÍ,MUNICIPIO ABREGO,MPIO. ABREGO Y HACARÍ,MUNICIPIO OCAÑA,Rural,Sin Informacion de Barrios,Alto El Buey- Alto Viejo-  Aratoque-  Aspasica-  Bajo Pávez-  Borra-  Borra Parte Baja-  Cabecera Municipal-  Carrizal-  Clavellino-  Corral Viejo-  Curasica-  El Guamal-  El Higuerón-  El Llanón-  El Pedregal-  El Tabacal-  El Tunal-  Esperancita-  Fátim
611,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,1320,132059,MUNICIPIO SAN JACINTO,MPIO. OVEJAS Y CHALAN,VIA OVEJAS-EL CAR. DE BOLIVAR,MUNICIPIO SAN ONOFRE,Rural,Canta Gallo- La Ceiba- La Unión,Sin Informacion de Veredas
2966,68,SANTANDER,68190,CIMITARRA,6860,686049,VIA PTO. BOYACA-SAN ALBERTO,MUNICIPIO BOLIVAR,RÍO CARARE,RÍO SAN JUAN,Rural,Sin Informacion de Barrios,De La Torre- San Juan
